Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2016-03-02,37.667999267578125,24.148677825927734,19.22566795349121,48.26094055175781,718.8499755859375
2016-03-03,39.14799880981445,25.244590759277344,19.646106719970703,47.714080810546875,712.4199829101562
2016-03-04,40.20800018310547,24.37811851501465,20.655168533325195,47.422420501708984,710.8900146484375
2016-03-07,41.05799865722656,23.99562644958496,21.92413902282715,46.51097869873047,695.1599731445312
2016-03-08,40.52000045776367,23.511659622192383,21.702449798583984,47.07606887817383,693.969970703125
2016-03-09,41.74399948120117,24.424957275390625,21.740673065185547,48.160682678222656,705.239990234375
2016-03-10,41.0359992980957,23.76144790649414,22.130542755126953,47.440650939941406,712.8200073242188
2016-03-11,41.5,24.003435134887695,22.581560134887695,48.370323181152344,726.8200073242188
2016-03-14,43.029998779296875,24.713777542114258,22.466896057128906,48.461463928222656,730.489990234375
2016-03-15,43.667999267578125,24.02685546875,22.077024459838867,48.84427261352539,728.3300170898438
2016-03-16,44.38600158691406,24.908931732177734,22.168760299682617,49.536964416503906,736.0900268554688
2016-03-17,45.2760009765625,24.479598999023438,22.153472900390625,49.81951141357422,737.780029296875
2016-03-18,46.54800033569336,24.065881729125977,22.48218536376953,48.75312423706055,737.5999755859375
2016-03-21,47.66400146484375,24.081499099731445,22.054096221923828,49.090362548828125,742.0900268554688
2016-03-22,46.847999572753906,23.55849266052246,21.671873092651367,49.281768798828125,740.75
2016-03-23,44.51599884033203,23.706809997558594,21.381385803222656,49.19061279296875,738.0599975585938
2016-03-24,45.54999923706055,23.628746032714844,21.450185775756836,49.409366607666016,735.2999877929688
2016-03-28,46.051998138427734,23.488239288330078,21.962364196777344,48.798702239990234,733.530029296875
2016-03-29,46.0260009765625,24.596691131591797,22.130542755126953,49.865081787109375,744.77001953125
2016-03-30,45.37799835205078,24.791841506958008,21.679519653320312,50.17498016357422,750.530029296875
2016-03-31,45.95399856567383,24.768421173095703,21.39667510986328,50.33903884887695,744.9500122070312
2016-04-01,47.518001556396484,24.4639892578125,21.89356231689453,50.6489143371582,749.9099731445312
2016-04-04,49.39799880981445,24.143943786621094,21.274362564086914,50.52132034301758,745.2899780273438
2016-04-05,51.09400177001953,23.644359588623047,21.037391662597656,49.72836685180664,737.7999877929688
2016-04-06,53.08399963378906,23.488239288330078,21.49605369567871,50.2387809753418,745.6900024414062
2016-04-07,51.439998626708984,22.731056213378906,20.869213104248047,49.63721466064453,740.280029296875
2016-04-08,50.013999938964844,23.019880294799805,20.915081024169922,49.60076904296875,739.1500244140625
2016-04-11,49.98400115966797,23.32431411743164,20.601659774780273,49.50051498413086,736.0999755859375
2016-04-12,49.56399917602539,23.488239288330078,20.938011169433594,49.810401916503906,743.0900268554688
2016-04-13,50.90599822998047,24.56546974182129,21.526630401611328,50.44840621948242,751.719970703125
2016-04-14,50.37200164794922,24.705974578857422,21.297300338745117,50.457523345947266,753.2000122070312
2016-04-15,50.902000427246094,24.815258026123047,21.075611114501953,50.721839904785156,759.0
2016-04-18,50.7760009765625,25.143110275268555,21.572498321533203,51.46010971069336,766.6099853515625
2016-04-19,49.4739990234375,25.330453872680664,21.213211059570312,51.39630126953125,753.9299926757812
2016-04-20,49.99399948120117,25.673917770385742,21.228500366210938,50.66716384887695,752.6699829101562
2016-04-21,49.65800094604492,25.221172332763672,20.99152183532715,50.84033203125,759.1400146484375
2016-04-22,50.75,25.603662490844727,20.99152183532715,47.19456481933594,718.77001953125
2016-04-25,50.36399841308594,25.603662490844727,20.632234573364258,47.49533462524414,723.1500244140625
2016-04-26,50.74800109863281,26.00957679748535,20.960947036743164,46.884674072265625,708.1400146484375
2016-04-27,50.29399871826172,26.056413650512695,21.41196632385254,46.42893600463867,705.8400268554688
2016-04-28,49.54199981689453,25.681724548339844,21.580141067504883,45.481040954589844,691.02001953125
2016-04-29,48.152000427246094,25.603662490844727,21.54192352294922,45.453704833984375,693.010009765625
2016-05-02,48.36000061035156,25.260196685791016,22.084672927856445,46.128170013427734,698.2100219726562
2016-05-03,46.4640007019043,24.43276596069336,21.809476852416992,45.371673583984375,692.3599853515625
2016-05-04,44.512001037597656,23.99562644958496,21.98529815673828,45.453704833984375,695.7000122070312
2016-05-05,42.305999755859375,23.50385284423828,22.069381713867188,45.51750183105469,701.4299926757812
2016-05-06,42.986000061035156,23.488239288330078,22.28342628479004,45.927650451660156,711.1199951171875
2016-05-09,41.784000396728516,23.566301345825195,22.28342628479004,45.635986328125,712.9000244140625
2016-05-10,41.737998962402344,23.82390022277832,22.87969398498535,46.501861572265625,723.1799926757812
2016-05-11,41.79199981689453,22.793506622314453,22.665645599365234,46.52919387817383,715.2899780273438
2016-05-12,41.45600128173828,22.715444564819336,22.34458351135254,46.9484748840332,713.3099975585938
2016-05-13,41.52199935913086,22.42662239074707,22.405738830566406,46.556549072265625,710.8300170898438
2016-05-16,41.65800094604492,22.652996063232422,22.421024322509766,47.240135192871094,716.489990234375
2016-05-17,40.93199920654297,22.215864181518555,22.405738830566406,46.35902786254883,706.22998046875
2016-05-18,42.23400115966797,21.880207061767578,22.092315673828125,46.634368896484375,706.6300048828125
2016-05-19,43.04199981689453,22.286115646362305,21.42725372314453,46.18463897705078,700.3200073242188
2016-05-20,44.055999755859375,22.23147201538086,21.580141067504883,46.45998001098633,709.739990234375
2016-05-23,43.24399948120117,22.223669052124023,21.518985748291016,45.9184684753418,704.239990234375
2016-05-24,43.582000732421875,22.403207778930664,21.908849716186523,47.35025405883789,720.0900268554688
2016-05-25,43.91600036621094,23.207223892211914,21.771251678466797,47.83670425415039,725.27001953125
2016-05-26,45.02399826049805,23.402372360229492,21.809476852416992,47.625614166259766,724.1199951171875
2016-05-27,44.608001708984375,22.48126792907715,22.2604923248291,48.020267486572266,732.6599731445312
2016-05-31,44.645999908447266,22.715444564819336,21.97000503540039,48.64439392089844,735.719970703125
2016-06-01,43.9119987487793,22.598358154296875,22.115249633789062,48.50672149658203,734.1500244140625
2016-06-02,43.79199981689453,22.551517486572266,22.315387725830078,48.16712188720703,730.4000244140625
2016-06-03,43.79800033569336,22.34856605529785,21.99978256225586,47.533836364746094,722.3400268554688
2016-06-06,44.13600158691406,22.514636993408203,21.69957733154297,47.845890045166016,716.5499877929688
2016-06-07,46.46799850463867,22.506729125976562,21.484046936035156,47.81835174560547,716.6500244140625
2016-06-08,47.104000091552734,22.32483673095703,21.476350784301758,47.76329040527344,728.280029296875
2016-06-09,45.87200164794922,21.56565284729004,21.41476821899414,47.3777961730957,728.5800170898438
2016-06-10,43.757999420166016,20.98044776916504,20.73737907409668,47.249298095703125,719.4099731445312
2016-06-13,43.57400131225586,20.58503532409668,20.421775817871094,46.019432067871094,718.3599853515625
2016-06-14,42.992000579833984,20.347789764404297,20.46026611328125,45.73490905761719,718.27001953125
2016-06-15,43.540000915527344,20.66411590576172,20.675798416137695,45.60641098022461,718.9199829101562
2016-06-16,43.58599853515625,20.505950927734375,20.960607528686523,46.248878479003906,710.3599853515625
2016-06-17,43.09400177001953,20.679933547973633,20.822050094604492,46.010257720947266,691.719970703125
2016-06-20,43.939998626708984,20.87763786315918,21.091466903686523,45.955177307128906,693.7100219726562
2016-06-21,43.922000885009766,20.434782028198242,20.86054229736328,46.983131408691406,695.9400024414062
2016-06-22,39.332000732421875,20.561309814453125,20.729677200317383,46.79957580566406,697.4600219726562
2016-06-23,39.279998779296875,20.822282791137695,20.96830177307129,47.64397430419922,701.8699951171875
2016-06-24,38.630001068115234,20.039369583129883,20.73737907409668,45.73490905761719,675.219970703125
2016-06-27,39.709999084472656,20.16590118408203,20.029193878173828,44.449951171875,668.260009765625
2016-06-28,40.358001708984375,20.600849151611328,20.406381607055664,45.37696838378906,680.0399780273438
2016-06-29,42.03799819946289,20.885547637939453,21.106863021850586,46.386558532714844,684.1099853515625
2016-06-30,42.45600128173828,21.019987106323242,21.25311851501465,46.96478271484375,692.0999755859375
2016-07-01,43.29999923706055,21.399578094482422,21.69957733154297,46.95560836791992,699.2100219726562
2016-07-05,42.79600143432617,20.798553466796875,21.099164962768555,46.96478271484375,694.9500122070312
2016-07-06,42.88800048828125,20.932994842529297,20.86823844909668,47.15752029418945,697.77001953125
2016-07-07,43.1879997253418,20.822282791137695,21.23772621154785,47.15752029418945,695.3599853515625
2016-07-08,43.35599899291992,21.64473533630371,21.23772621154785,48.001914978027344,705.6300048828125
2016-07-11,44.95600128173828,22.498821258544922,21.376277923583984,48.26808166503906,715.0900268554688
2016-07-12,44.93000030517578,22.7281551361084,22.93889617919922,48.83713912963867,720.6400146484375
2016-07-13,44.50600051879883,22.815147399902344,23.577795028686523,49.11248016357422,716.97998046875
2016-07-14,44.305999755859375,22.633256912231445,23.554702758789062,49.32357406616211,720.9500122070312
2016-07-15,44.08000183105469,22.135040283203125,23.577795028686523,49.286861419677734,719.8499755859375
2016-07-18,45.25,23.874847412109375,23.52391815185547,49.525489807128906,733.780029296875
2016-07-19,45.051998138427734,23.874847412109375,23.47003173828125,48.72700119018555,736.9600219726562
2016-07-20,45.672000885009766,24.610309600830078,23.139034271240234,51.31523895263672,741.1900024414062
2016-07-21,44.099998474121094,24.523319244384766,23.154430389404297,51.21427917480469,738.6300048828125
2016-07-22,44.45399856567383,24.36515235900879,23.554702758789062,51.920997619628906,742.739990234375
2016-07-25,46.00199890136719,24.420509338378906,23.031265258789062,52.0678596496582,739.77001953125
2016-07-26,45.902000427246094,24.71311378479004,23.046661376953125,52.09538269042969,738.4199829101562
2016-07-27,45.698001861572266,24.76847267150879,22.523225784301758,51.572235107421875,741.77001953125
2016-07-28,46.12200164794922,24.64984893798828,22.73105812072754,51.59059143066406,745.9099731445312
2016-07-29,46.95800018310547,24.475868225097656,22.64638328552246,52.021968841552734,768.7899780273438
2016-08-01,46.00199890136719,24.001375198364258,21.907413482666016,51.93017578125,772.8800048828125
2016-08-02,45.439998626708984,23.123567581176758,21.422462463378906,51.93017578125,771.0700073242188
2016-08-03,45.15800094604492,23.439891815185547,21.73036766052246,52.28813171386719,773.1799926757812
2016-08-04,46.12200164794922,23.45570945739746,22.061365127563477,52.673606872558594,771.6099853515625
2016-08-05,46.00600051879883,23.756221771240234,22.346179962158203,53.1967658996582,782.219970703125
2016-08-08,45.231998443603516,23.55851936340332,22.261507034301758,53.28855514526367,781.760009765625
2016-08-09,45.816001892089844,23.431987762451172,22.22301483154297,53.417049407958984,784.260009765625
2016-08-10,45.130001068115234,23.843212127685547,22.63098907470703,53.2518310546875,784.6799926757812
2016-08-11,44.981998443603516,24.602397918701172,22.823429107666016,53.50883483886719,784.8499755859375
2016-08-12,45.12200164794922,24.792198181152344,22.93889617919922,53.17841720581055,783.219970703125
2016-08-15,45.11800003051758,25.09270668029785,22.869613647460938,53.343624114990234,782.4400024414062
2016-08-16,44.72200012207031,24.64984893798828,22.900409698486328,53.0480842590332,777.1400146484375
2016-08-17,44.64799880981445,24.373062133789062,22.83112907409668,53.15891647338867,779.9099731445312
2016-08-18,44.70199966430664,24.64984893798828,23.162126541137695,53.19585418701172,777.5
2016-08-19,45.0,25.084800720214844,23.023569107055664,53.214317321777344,775.4199829101562
2016-08-22,44.58599853515625,24.879186630249023,22.83112907409668,53.26050567626953,772.1500244140625
2016-08-23,44.96799850463867,25.377403259277344,22.900409698486328,53.463680267333984,772.0800170898438
2016-08-24,44.52399826049805,25.076889038085938,23.169822692871094,53.51909255981445,769.6400146484375
2016-08-25,44.19200134277344,25.432758331298828,23.21601104736328,53.72228240966797,769.4099731445312
2016-08-26,43.99800109863281,22.7281551361084,22.808034896850586,53.59297561645508,769.5399780273438
2016-08-29,43.040000915527344,22.910045623779297,22.931198120117188,53.65762710571289,772.1500244140625
2016-08-30,42.268001556396484,22.53045082092285,22.954294204711914,53.463680267333984,769.0900268554688
2016-08-31,42.402000427246094,22.451372146606445,23.408451080322266,53.066558837890625,767.0499877929688
2016-09-01,40.15399932861328,22.166677474975586,23.640907287597656,53.186622619628906,768.780029296875
2016-09-02,39.555999755859375,22.451372146606445,23.63315773010254,53.26050567626953,771.4600219726562
2016-09-06,40.566001892089844,22.43555450439453,23.656404495239258,53.20509719848633,780.0800170898438
2016-09-07,40.34199905395508,22.53972053527832,24.012836456298828,53.25126647949219,780.3499755859375
2016-09-08,39.47200012207031,22.259275436401367,23.88886070251465,53.038848876953125,775.3200073242188
2016-09-09,38.89400100708008,21.778514862060547,23.478181838989258,51.91213607788086,759.6599731445312
2016-09-12,39.65999984741211,21.666336059570312,24.020587921142578,52.68790817260742,769.02001953125
2016-09-13,39.209999084472656,21.62627410888672,23.981843948364258,52.20766067504883,759.6900024414062
2016-09-14,39.28200149536133,21.6583251953125,24.020587921142578,51.95830154418945,762.489990234375
2016-09-15,40.08399963378906,21.83460235595703,24.49325180053711,52.817203521728516,771.760009765625
2016-09-16,41.08000183105469,21.706398010253906,24.7257080078125,52.87261199951172,768.8800048828125
2016-09-19,41.268001556396484,22.355426788330078,24.671466827392578,52.57706832885742,765.7000122070312
2016-09-20,40.928001403808594,22.211198806762695,24.617229461669922,52.46625900268555,771.4099731445312
2016-09-21,41.04399871826172,22.53972053527832,24.408016204833984,53.34362030029297,776.219970703125
2016-09-22,41.2859992980957,22.65189552307129,24.531991958618164,53.39902877807617,787.2100219726562
2016-09-23,41.4900016784668,22.587797164916992,24.276288986206055,53.038848876953125,786.9000244140625
2016-09-26,41.79800033569336,22.147096633911133,23.73388671875,52.54937744140625,774.2100219726562
2016-09-27,41.1619987487793,21.978830337524414,24.26854133605957,53.51909255981445,783.010009765625
2016-09-28,41.25400161743164,22.02690887451172,24.26079559326172,53.59297561645508,781.5599975585938
2016-09-29,40.13999938964844,21.746461868286133,23.86561393737793,53.01115036010742,775.010009765625
2016-09-30,40.805999755859375,22.107032775878906,24.090320587158203,53.19585418701172,777.2899780273438
2016-10-03,42.7400016784668,22.259275436401367,24.965913772583008,53.02960968017578,772.5599975585938
2016-10-04,42.28200149536133,21.738449096679688,24.50874900817871,52.863380432128906,776.4299926757812
2016-10-05,41.69200134277344,21.794540405273438,24.74895668029785,53.23279571533203,776.469970703125
2016-10-06,40.20000076293945,21.377878189086914,25.151878356933594,53.325157165527344,776.8599853515625
2016-10-07,39.321998596191406,21.377878189086914,24.981412887573242,53.380558013916016,775.0800170898438
2016-10-10,40.189998626708984,21.498069763183594,25.027902603149414,53.602210998535156,785.9400024414062
2016-10-11,40.02000045776367,20.873075485229492,24.408016204833984,52.817203521728516,783.0700073242188
2016-10-12,40.301998138427734,20.929166793823242,24.71795654296875,52.743316650390625,786.1400146484375
2016-10-13,40.04800033569336,20.408342361450195,24.291786193847656,52.56785202026367,778.1900024414062
2016-10-14,39.301998138427734,20.336225509643555,24.601730346679688,53.02960968017578,778.530029296875
2016-10-17,38.79199981689453,19.791364669799805,24.446758270263672,52.84490966796875,779.9600219726562
2016-10-18,39.81999969482422,19.887516021728516,24.485502243041992,53.25126647949219,795.260009765625
2016-10-19,40.71200180053711,20.03174591064453,24.446758270263672,53.13121032714844,801.5
2016-10-20,39.81999969482422,20.119884490966797,24.485502243041992,52.87261199951172,796.969970703125
2016-10-21,40.018001556396484,20.039756774902344,24.640470504760742,55.09833908081055,799.3699951171875
2016-10-24,40.551998138427734,20.143924713134766,24.872928619384766,56.33588790893555,813.1099853515625
2016-10-25,40.46799850463867,19.831430435180664,24.485502243041992,56.326656341552734,807.6699829101562
2016-10-26,40.448001861572266,19.847454071044922,24.56298828125,55.99416732788086,799.0700073242188
2016-10-27,40.801998138427734,19.22245979309082,24.369272232055664,55.50469970703125,795.3499755859375
2016-10-28,39.99399948120117,19.150348663330078,24.291786193847656,55.29229736328125,795.3699951171875
2016-10-31,39.54600143432617,19.27053451538086,24.369272232055664,55.338462829589844,784.5399780273438
2016-11-01,38.15800094604492,18.87791633605957,23.788131713867188,55.22763442993164,783.6099853515625
2016-11-02,37.604000091552734,16.770578384399414,23.710641860961914,54.88593292236328,768.7000122070312
2016-11-03,37.48400115966797,16.69045066833496,23.86561393737793,54.68274688720703,762.1300048828125
2016-11-04,38.11199951171875,16.610322952270508,24.2530460357666,54.220977783203125,762.02001953125
2016-11-07,38.641998291015625,17.01896858215332,24.872928619384766,55.800228118896484,782.52001953125
2016-11-08,38.987998962402344,16.754552841186523,24.989158630371094,55.846412658691406,790.510009765625
2016-11-09,38.012001037597656,17.251340866088867,25.8802490234375,55.56934356689453,785.3099975585938
2016-11-10,37.06999969482422,17.523771286010742,25.8802490234375,54.211753845214844,762.5599975585938
2016-11-11,37.71200180053711,17.884342193603516,26.732587814331055,54.50727844238281,754.02001953125
2016-11-14,36.290000915527344,18.421192169189453,26.732587814331055,53.67610168457031,736.0800170898438
2016-11-15,36.75400161743164,18.148759841918945,26.77132797241211,54.73604202270508,758.489990234375
2016-11-16,36.7859992980957,18.47728157043457,26.732587814331055,55.46126937866211,764.47998046875
2016-11-17,37.731998443603516,18.797788619995117,27.5074462890625,56.38174819946289,771.22998046875
2016-11-18,37.00400161743164,18.797788619995117,27.15876007080078,56.11211013793945,760.5399780273438
2016-11-21,36.90399932861328,18.797788619995117,26.926301956176758,56.58629608154297,769.2000122070312
2016-11-22,38.23400115966797,19.31861686706543,26.887561798095703,56.82804489135742,768.27001953125
2016-11-23,38.62799835205078,20.881086349487305,27.042530059814453,56.158599853515625,760.989990234375
2016-11-25,39.33000183105469,20.68878746032715,27.081274032592773,56.279483795166016,761.6799926757812
2016-11-28,39.2239990234375,20.151935577392578,26.267675399780273,56.353851318359375,768.239990234375
2016-11-29,37.91400146484375,19.916101455688477,26.77132797241211,56.80015563964844,770.8400268554688
2016-11-30,37.880001068115234,20.0787410736084,26.306419372558594,56.02843475341797,758.0399780273438
2016-12-01,36.375999450683594,20.038082122802734,26.111555099487305,55.04287338256836,747.9199829101562
2016-12-02,36.29399871826172,19.737186431884766,25.137243270874023,55.08934783935547,750.5
2016-12-05,37.36000061035156,19.94049835205078,25.79977035522461,55.99125289916992,762.52001953125
2016-12-06,37.16999816894531,20.24138832092285,26.34539031982422,55.740203857421875,759.1099853515625
2016-12-07,38.630001068115234,21.095287322998047,25.449026107788086,57.060482025146484,771.1900024414062
2016-12-08,38.45800018310547,21.119680404663086,25.020322799682617,56.72575759887695,776.4199829101562
2016-12-09,38.43600082397461,21.16034698486328,25.410049438476562,57.61834716796875,789.2899780273438
2016-12-12,38.486000061035156,21.485637664794922,25.215185165405273,57.80430603027344,789.27001953125
2016-12-13,39.630001068115234,21.46124267578125,24.942380905151367,58.55743408203125,796.0999755859375
2016-12-14,39.737998962402344,20.558549880981445,24.74751853942871,58.278499603271484,797.0700073242188
2016-12-15,39.51599884033203,20.607345581054688,24.942380905151367,58.18552017211914,797.8499755859375
2016-12-16,40.49800109863281,20.672407150268555,24.86443328857422,57.92517852783203,790.7999877929688
2016-12-19,40.54600143432617,21.06275749206543,25.877723693847656,59.15248489379883,794.2000122070312
2016-12-20,41.757999420166016,21.241666793823242,26.07258415222168,59.07811737060547,796.4199829101562
2016-12-21,41.540000915527344,21.46124267578125,27.046897888183594,59.07811737060547,794.5599975585938
2016-12-22,41.689998626708984,20.379640579223633,27.35867691040039,59.08740234375,791.260009765625
2016-12-23,42.667999267578125,20.66427230834961,27.51456069946289,58.799171447753906,789.9099731445312
2016-12-27,43.90599822998047,21.10342025756836,27.631481170654297,58.83635330200195,791.5499877929688
2016-12-28,43.948001861572266,20.5504207611084,26.929975509643555,58.56672668457031,785.0499877929688
2016-12-29,42.93600082397461,20.607345581054688,26.65717315673828,58.48305892944336,782.7899780273438
2016-12-30,42.737998962402344,20.542287826538086,26.228469848632812,57.77642059326172,771.8200073242188
2017-01-03,43.39799880981445,20.63174057006836,27.08586311340332,58.18552017211914,786.1400146484375
2017-01-04,45.39799880981445,21.07901954650879,26.65717315673828,57.92517852783203,786.9000244140625
2017-01-05,45.349998474121094,20.330848693847656,26.501279830932617,57.92517852783203,794.02001953125
2017-01-06,45.801998138427734,19.94049835205078,26.34539031982422,58.4272575378418,806.1500244140625
2017-01-09,46.25600051879883,19.916101455688477,25.955665588378906,58.24129104614258,806.6500244140625
2017-01-10,45.9739990234375,20.038082122802734,26.618196487426758,58.22270584106445,804.7899780273438
2017-01-11,45.94599914550781,20.013687133789062,26.7351131439209,58.752681732177734,807.9099731445312
2017-01-12,45.917999267578125,20.103139877319336,26.501279830932617,58.213409423828125,806.3599853515625
2017-01-13,47.54999923706055,18.484804153442383,26.696142196655273,58.29708480834961,807.8800048828125
2017-01-17,47.11600112915039,18.980876922607422,26.42333984375,58.13902282714844,804.6099853515625
2017-01-18,47.672000885009766,19.10286521911621,26.34539031982422,58.11112976074219,806.0700073242188
2017-01-19,48.75199890136719,18.95648193359375,26.42333984375,57.92517852783203,802.1749877929688
2017-01-20,48.94599914550781,19.176055908203125,26.7351131439209,58.334285736083984,805.02001953125
2017-01-23,49.784000396728516,19.46068572998047,26.579219818115234,58.53883743286133,819.3099975585938
2017-01-24,50.922000885009766,19.411890029907227,26.7351131439209,59.059513092041016,823.8699951171875
2017-01-25,50.89400100708008,19.65586280822754,26.618196487426758,59.20827102661133,835.6699829101562
2017-01-26,50.50199890136719,19.69652557373047,26.696142196655273,59.75685119628906,832.1500244140625
2017-01-27,50.59000015258789,19.769716262817383,26.501279830932617,61.16080856323242,823.3099975585938
2017-01-30,50.125999450683594,19.66399574279785,26.618196487426758,60.55644989013672,802.3200073242188
2017-01-31,50.38600158691406,19.916101455688477,26.306415557861328,60.11015701293945,796.7899780273438
2017-02-01,49.847999572753906,19.76158332824707,25.721830368041992,59.115299224853516,795.6950073242188
2017-02-02,50.310001373291016,19.82663917541504,25.760807037353516,58.734073638916016,798.530029296875
2017-02-03,50.26599884033203,20.11940574645996,25.64388656616211,59.20827102661133,801.489990234375
2017-02-06,51.55400085449219,20.070613861083984,25.449026107788086,59.17107391357422,801.3400268554688
2017-02-07,51.49599838256836,20.029949188232422,25.332103729248047,58.975833892822266,806.969970703125
2017-02-08,52.41600036621094,20.16006851196289,24.201906204223633,58.892154693603516,808.3800048828125
2017-02-09,53.84000015258789,20.64801025390625,24.162931442260742,59.561588287353516,809.5599975585938
2017-02-10,53.84600067138672,20.867578506469727,24.43573760986328,59.505802154541016,813.6699829101562
2017-02-13,56.119998931884766,20.63174057006836,24.43573760986328,60.17524337768555,819.239990234375
2017-02-14,56.19599914550781,20.93263816833496,24.474712371826172,60.399742126464844,820.4500122070312
2017-02-15,55.95199966430664,20.96516990661621,24.552654266357422,60.3623161315918,818.97998046875
2017-02-16,53.790000915527344,20.672407150268555,24.35779571533203,60.35296630859375,824.1599731445312
2017-02-17,54.44599914550781,20.79439353942871,24.318819046020508,60.44651794433594,828.0700073242188
2017-02-21,55.47800064086914,21.32299041748047,24.0460147857666,60.32491683959961,831.6599731445312
2017-02-22,54.70199966430664,21.35552215576172,24.43573760986328,60.20330810546875,830.760009765625
2017-02-23,51.198001861572266,20.7862548828125,24.43573760986328,60.44651794433594,831.3300170898438
2017-02-24,51.400001525878906,21.371788024902344,24.474712371826172,60.44651794433594,828.6400146484375
2017-02-27,49.24599838256836,21.56696319580078,24.51368522644043,60.081703186035156,829.280029296875
2017-02-28,49.99800109863281,19.87543487548828,24.43573760986328,59.847843170166016,823.2100219726562
2017-03-01,50.00400161743164,19.9079647064209,23.695261001586914,60.745849609375,835.239990234375
2017-03-02,50.09600067138672,20.31458282470703,23.18861961364746,59.875919342041016,830.6300048828125
2017-03-03,50.31399917602539,20.558549880981445,22.915815353393555,60.10041427612305,829.0800170898438
2017-03-06,50.242000579833984,20.25765609741211,22.837867736816406,60.11911392211914,827.780029296875
2017-03-07,49.71799850463867,20.062482833862305,22.954782485961914,60.240726470947266,831.9099731445312
2017-03-08,49.374000549316406,20.330848693847656,23.032730102539062,60.792625427246094,835.3699951171875
2017-03-09,48.97999954223633,20.330848693847656,23.189680099487305,60.549407958984375,838.6799926757812
2017-03-10,48.737998962402344,20.793289184570312,23.660537719726562,60.73650360107422,843.25
